PROFILE_ID,REACHED_40_EVENTS,REACHED_80_EVENTS,EVENT_CYCLES_F40,DISTINCT_ARTICLES_F40,PERCENT_GOOGLE_ARTICLES_F40,PERCENT_ARTICLE_CONTENT_F40,AVERAGE_CONTENT_SCORE_F40,DAYS_TO_FORTY_EVENTS
vpTufIQBwWEOklUHrdok,1,0,2,7,0.428571,1.000000,0.0,20.0
skt1aYIB8Tq1gs323wSX,1,1,1,9,0.000000,0.692308,43.5116853026968,0.0
JhI3RIIBUgM-564Pc-7F,1,1,1,13,0.000000,0.866667,51.92057545831043,0.0
6g8QwIIBGoM3uBpFxdPT,1,1,7,7,0.571429,1.000000,0.0,119.0
m6Klr4IBGoM3uBpFLw-B,1,0,2,2,0.000000,1.000000,0.0,43.0
fUCpjYIBGoM3uBpFJ7J4,1,0,5,3,0.000000,0.250000,131.3996478049516,91.0
qPo8uIEBlNqnsgIRnBni,1,0,1,7,0.714286,1.000000,0.0,3.0
SMdX0X8Bale87oUg83WS,1,0,1,2,0.000000,0.666667,1286.7202992048958,24.0
ytng6oIB28LFeUkXF3CH,1,0,5,9,0.777778,0.900000,0.3709620405063865,75.0
KrOp_YMB28LFeUkXcnZH,1,1,5,7,0.000000,1.000000,0.0,85.0
Ix7-bYIBGoM3uBpFmxVq,1,0,3,5,0.000000,0.500000,255.0605836559958,119.0
1R13h4IBGoM3uBpFIIA9,1,0,9,9,0.555556,1.000000,0.0,67.0
aXbwYYQBwWEOklUHR6HW,1,0,4,1,0.000000,0.066667,357.78776742674637,66.0
zOKCaYMB28LFeUkXsWbh,1,1,2,10,0.100000,0.769231,39.31412464312637,4.0
FDXLx4IBGoM3uBpF3yim,1,1,1,34,0.000000,0.871795,1.2633833847669134,0.0
9GgEqYIBGoM3uBpF-aHB,1,0,9,6,0.333333,1.000000,0.0,78.0
2yHrw4IBGoM3uBpFxQH3,1,1,3,5,0.000000,1.000000,0.0,15.0
k0mhy4MB28LFeUkXLDgV,1,1,5,1,0.000000,1.000000,0.0,35.0
_AdYvYIBGoM3uBpFse7u,1,0,4,2,1.000000,0.400000,111.68574636092433,60.0
0_wByoMBGoM3uBpF_eLj,1,0,5,6,0.666667,0.750000,0.0,43.0
XHQ0IYMB28LFeUkXr342,1,0,5,4,0.000000,1.000000,0.0,61.0
DIcBz4IBGoM3uBpFF_Th,1,0,6,7,0.428571,0.875000,38.99152421833018,51.0
ixF-hYIBGoM3uBpFd9E3,1,1,2,16,0.000000,1.000000,0.0,24.0
6uZ7f4IBGoM3uBpF6DPo,1,0,2,3,0.000000,0.176471,196.73926301441423,16.0
dDn7SYMBGoM3uBpFU833,1,0,1,5,0.000000,0.500000,115.00785611210601,2.0
xrzVsYIBGoM3uBpFockp,1,1,6,9,0.000000,0.818182,17.006504404533963,34.0
ozb5Z4IB8Tq1gs32Q5ly,1,0,4,8,0.625000,0.888889,71.33269649644278,114.0
bmU_5YMBu9aDgDX1oQE-,1,0,3,3,0.000000,0.600000,614.848720265892,11.0
hidz5X8Boj1uvCUbrF0R,1,0,11,15,0.066667,0.714286,444.42572440293895,88.0
zya6ooIBGoM3uBpFG1At,1,1,1,1,0.000000,1.000000,0.0,8.0
DlphdIIBGoM3uBpFspSS,1,0,5,5,0.000000,0.833333,51.988698957773565,141.0
jWGf2IMBu9aDgDX1QT5x,1,1,1,1,0.000000,1.000000,0.0,5.0
xzS_Z4IB8Tq1gs32YagU,1,1,4,8,0.000000,0.666667,129.7798181587527,46.0
j6raMYMB28LFeUkXt4nE,1,0,6,3,0.666667,0.333333,43.78831374455907,82.0
lLOh_YMB28LFeUkXb1Cl,1,1,1,2,0.000000,1.000000,0.0,3.0
AlaR0YMBu9aDgDX1XJHI,1,0,1,7,1.000000,0.875000,77.98304843666035,0.0
_bjx2IIB28LFeUkXfgE9,1,1,2,6,0.000000,0.857143,155.9660968733207,6.0
6Fxup4IBGoM3uBpFMO_c,1,0,7,9,1.000000,1.000000,0.0,42.0
hn8Cb4QBwWEOklUHBEMH,1,1,3,0,0.000000,0.000000,0.0,23.0
9zW7SIMBGoM3uBpFI3C8,1,0,5,8,0.500000,0.666667,15.180540483372699,59.0
jh_DXoIBPPKlNqPWf3-D,1,1,8,0,0.000000,0.000000,1559.660968733207,81.0
1LOU_YMB28LFeUkXNhFo,1,0,8,8,0.375000,1.000000,0.0,113.0
fC-ziYIBGoM3uBpFwdj7,1,0,5,3,0.000000,0.750000,0.41511335084886436,114.0
LsBA3YIB28LFeUkXP564,1,0,3,6,0.833333,0.857143,155.9660968733207,78.0
ajhDyYABuqp2E9ofnkZt,1,0,2,22,0.545455,0.956522,0.00013004804224588484,25.0
hOOutYIBGoM3uBpFTLVx,1,0,6,3,0.333333,1.000000,0.0,60.0
qWW7zIIBGoM3uBpFsnGx,1,1,4,5,0.000000,0.555556,452.5864910219501,64.0
9ETQcYIBGoM3uBpFYEDa,1,1,7,4,0.000000,0.400000,365.0414408230898,55.0
DF2rf4AB-TISWGBhM95H,1,0,2,5,0.000000,0.416667,73.2119513071019,15.0
K64CsYIBGoM3uBpF6mUj,1,0,6,2,1.000000,0.666667,0.0,62.0
yaZHkYMB28LFeUkXnbOC,1,0,1,2,0.000000,0.666667,38.99152421833018,0.0
xB6HRIMBGoM3uBpFUdtg,1,1,3,9,0.000000,1.000000,0.0,20.0
2M0394EBuqp2E9ofUFQq,1,0,2,6,0.000000,0.666667,11.723765984445395,5.0
ESFiboIBGoM3uBpFgcxd,1,0,4,4,0.500000,1.000000,0.0,28.0
iWGd2IMBu9aDgDX1LjZ2,1,0,6,6,0.166667,0.857143,7.218511656921206,29.0
rMGeJIIBUgM-564PoW7C,1,1,1,5,0.000000,0.294118,43.89197829023433,0.0
qFgpUoMBGoM3uBpFekg6,1,0,1,0,0.000000,0.000000,0.0,3.0
MEe4joIBGoM3uBpFtmhc,1,1,7,5,0.200000,0.625000,53.921861707392594,46.0
7_xLzYQBRkWobPtw3Kfh,1,0,2,6,0.166667,0.545455,13.364540059095116,5.0
vv9r8oIB28LFeUkXAQ_d,1,1,4,5,0.600000,0.833333,116.97457265499051,34.0
YWH-_4IB28LFeUkXX6Uy,1,0,2,2,0.000000,1.000000,0.0,19.0
xGzjdYIBGoM3uBpFUxC3,1,1,7,4,0.000000,0.333333,462.09227951788927,98.0
_UanyoMB28LFeUkX3YFJ,1,1,2,0,0.000000,0.000000,0.0,16.0
vqjMkoMB28LFeUkX9KN7,1,0,5,1,0.000000,0.333333,48.48769728714581,57.0
jXgc74EBuqp2E9ofWtk4,1,0,3,4,0.000000,0.666667,779.9445798490007,16.0
013r1oMBu9aDgDX1olNd,1,0,1,1,1.000000,1.000000,0.0,0.0
o5oYX4MB28LFeUkXAyRt,1,0,6,3,1.000000,0.750000,0.04108184308895644,73.0
u4tr8YEBuqp2E9of5NrK,1,1,1,7,0.000000,0.777778,234.51992616739827,3.0
8-k-YIIB8Tq1gs32Z0C4,1,1,4,10,0.000000,0.833333,51.92057545831043,27.0
_lYmf4MB28LFeUkX8UI2,1,1,1,2,0.500000,1.000000,0.0,1.0
th-IK4QBwWEOklUHgwEY,1,0,4,0,0.000000,0.000000,0.0,58.0
zvihYYIB8Tq1gs32ohfX,1,1,2,5,0.000000,0.833333,0.0,20.0
4COu2oQBRkWobPtwVG4O,1,0,2,2,0.500000,1.000000,0.0,22.0
9CKLooIBGoM3uBpFgpbR,1,0,4,5,0.000000,1.000000,0.0,94.0
xyrjiIIBGoM3uBpFpoNf,1,0,6,5,0.200000,1.000000,0.0,121.0
yVoo_YMBGoM3uBpFNDij,1,1,1,0,0.000000,0.000000,414.1210842865283,3.0
3ELjpIIBGoM3uBpFRxcv,1,0,5,5,0.600000,0.833333,43.32391579814464,35.0
Ih9kooIBGoM3uBpFq3G9,1,0,7,7,0.428571,1.000000,0.0,113.0
BbnXqIQBEEdskq5q6Z7h,1,0,4,5,0.000000,1.000000,0.0,29.0
8LOo_YMB28LFeUkX8XON,1,1,5,5,0.000000,0.714286,0.8561712861257827,35.0
EYcmhoEBlNqnsgIRqqxF,1,1,1,10,0.000000,0.833333,271.71444653797477,9.0
W_vouYIBGoM3uBpFzou6,1,0,2,9,0.000000,0.818182,155.35298537815248,55.0
UzTcE4MB28LFeUkXgL02,1,0,6,8,0.500000,0.800000,246.87819654996127,97.0
plo0p4IBGoM3uBpFmOsp,1,0,4,6,0.500000,1.000000,0.0,24.0
bSnDRoMBGoM3uBpFHA4j,1,0,4,2,0.500000,1.000000,0.0,28.0
H1jJ_IMBGoM3uBpFFpXn,1,0,4,3,0.333333,0.500000,89.89980571579864,27.0
9TP0N4QBwWEOklUH_5a6,1,0,2,1,0.000000,1.000000,0.0,6.0
SI7wiIMB28LFeUkXOvS6,1,0,6,1,0.000000,1.000000,0.0,62.0
mQv23YEBuqp2E9of_tpU,1,0,4,5,0.200000,0.714286,60.32225457039639,21.0
SLv9fIIBGoM3uBpFSa-9,1,0,4,5,0.400000,1.000000,0.0,44.0
4ao4YYMB28LFeUkXEeFt,1,0,3,2,0.000000,0.666667,0.0,14.0
ZxQnZYIB8Tq1gs32kutB,1,0,8,9,0.111111,1.000000,0.0,81.0
4_BUgYIBGoM3uBpFhrwO,1,0,8,1,0.000000,1.000000,0.0,77.0
8qQs94MB28LFeUkX-Y15,1,0,6,3,1.000000,1.000000,0.0,48.0
ih-_XoIBPPKlNqPW_1p8,1,1,4,4,0.500000,0.333333,93.64151547528668,63.0
H3YLk4IBGoM3uBpFwFz9,1,0,7,5,0.400000,0.833333,0.0,129.0
5uDTX4IB8Tq1gs32-POX,1,1,1,5,0.200000,0.333333,313.17969584789034,6.0
PwjuY4IB8Tq1gs321V_j,1,0,3,4,0.000000,0.210526,140.40719786703886,100.0
yFCLUIMBGoM3uBpFTEfp,1,0,7,6,0.500000,0.857143,9.496173068815633,104.0
JnVqIYMB28LFeUkXUQDi,1,0,4,6,0.666667,1.000000,0.0,26.0
y2cogYMB28LFeUkXOgqx,1,0,8,1,0.000000,1.000000,0.0,49.0
IhGqa4IBGoM3uBpFjXmx,1,0,5,7,0.714286,1.000000,0.0,104.0
mv2JGIQBwWEOklUHtPdy,1,0,3,0,0.000000,0.000000,184.27449954125703,20.0
CCA0boIBGoM3uBpF3A2e,1,1,4,6,0.000000,1.000000,0.0,17.0
7n_CI4MB28LFeUkXg9NG,1,0,2,5,0.200000,0.333333,42.40130260599087,86.0
lhjB34EBuqp2E9ofxZWs,1,1,1,1,0.000000,1.000000,0.0,9.0
ryrrZoIB8Tq1gs326vwB,1,0,3,4,0.000000,0.307692,249.65802222098296,15.0
gQELY4IB8Tq1gs32IX7H,1,0,5,6,0.666667,1.000000,0.0,76.0
7MNCZoUBEEdskq5q7L5a,1,0,1,4,0.000000,0.800000,19.249364418456548,0.0
RbKH_YMB28LFeUkX_cM4,1,0,7,8,0.000000,1.000000,0.0,108.0
ShLaa4IBGoM3uBpFtXAg,1,0,8,7,0.000000,0.875000,38.99152421833018,116.0
ybdu2IIB28LFeUkXWEV0,1,0,5,6,0.000000,1.000000,0.0,67.0
l9V9foIBGoM3uBpFAman,1,0,1,6,0.000000,1.000000,0.0,0.0
68AV3YIB28LFeUkXDWYb,1,0,5,6,0.166667,0.750000,68.2258039230361,126.0
-f90QYMBGoM3uBpFQoe_,1,0,2,7,0.142857,0.538462,0.0,17.0
EXc8IoMB28LFeUkXzxdJ,1,0,5,6,0.000000,0.857143,0.0,89.0
G8WKqoMBGoM3uBpFDGr0,1,1,2,1,0.000000,0.500000,1403.6948718598865,20.0
21TV9H8Boj1uvCUbMQc-,1,0,5,6,0.000000,0.352941,724.4043176255077,52.0
Y-tjgIIBGoM3uBpFosLG,1,1,1,6,0.000000,0.750000,113.38466147281399,0.0
5lYJaoIB8Tq1gs326p9N,1,0,5,6,1.000000,1.000000,0.0,76.0
HtCDOYMBGoM3uBpFR9i2,1,0,3,4,0.000000,0.800000,0.0,14.0
IN7ipYMB28LFeUkX5HiQ,1,0,2,9,0.000000,0.818182,71.8467749126357,13.0
bgbuvIIBGoM3uBpFwFmK,1,0,8,4,0.500000,0.500000,300.59327243121214,103.0
VHUzX4QBwWEOklUHIjEk,1,1,1,1,1.000000,1.000000,0.0,0.0
U7Y3m4MB28LFeUkX_ZWe,1,0,3,1,1.000000,1.000000,0.0,63.0
sYfnV4AB-TISWGBhZtpR,1,1,1,0,0.000000,0.000000,688.8073236618849,0.0
7gejaoIBGoM3uBpFLdNc,1,0,6,7,0.428571,1.000000,0.0,90.0
nuTgPIMBGoM3uBpF-4BU,1,1,8,5,0.800000,0.625000,1.4866116829232712,70.0
FL7J24IB28LFeUkXPX_W,1,0,8,11,0.363636,1.000000,0.0,78.0
PyTexIIBGoM3uBpFKyxN,1,0,1,10,0.000000,0.833333,51.92057545831043,0.0
9-k8YIIB8Tq1gs32FxQn,1,1,3,5,0.000000,0.714286,233.94914530998102,51.0
gisdwYMBu9aDgDX11DZI,1,0,4,6,0.166667,0.857143,0.0,64.0
jqzz04IB28LFeUkXdPYP,1,0,8,7,0.000000,1.000000,0.0,74.0
flUvEIIBUgM-564PPRdU,1,0,2,7,0.142857,0.466667,121.19125037677108,10.0
46sVMoMB28LFeUkXa92R,1,0,7,3,0.666667,1.000000,0.0,35.0
iLoO2oIB28LFeUkX3B0R,1,0,5,3,0.000000,1.000000,0.0,93.0
ibUh14IB28LFeUkXog_Z,1,0,5,1,0.000000,1.000000,0.0,49.0
YfZ9YYIB8Tq1gs32zMB3,1,0,4,4,0.250000,0.800000,0.0,55.0
_NxcaIMB28LFeUkX4d2L,1,1,5,4,0.000000,1.000000,0.0,26.0
4scmOIMBGoM3uBpFgJKe,1,0,5,4,0.000000,1.000000,0.0,21.0
xyhaE4MB28LFeUkXMuBk,1,0,3,3,0.333333,1.000000,0.0,20.0
rSAmd4MB28LFeUkXdO6P,1,0,1,5,0.000000,0.454545,13.281465178461321,0.0
g0vopYIBGoM3uBpFItx3,1,1,5,4,0.250000,0.571429,42.328248118259246,66.0
BxrKJ4QBwWEOklUH80a8,1,1,1,8,0.000000,0.666667,34.28541430200283,1.0
pg3VhIIBGoM3uBpFQEZK,1,0,5,5,0.000000,0.357143,103.1478160353922,122.0
dFkW_YMBGoM3uBpFJdrb,1,0,9,7,0.000000,0.875000,42.840112167571895,92.0
10DRpIIBGoM3uBpFnO8-,1,0,6,5,0.000000,1.000000,0.0,31.0
6JMeioMB28LFeUkXd_mA,1,1,3,5,0.400000,1.000000,0.0,42.0
3h7YEoMB28LFeUkXmklP,1,0,1,1,0.000000,0.333333,363.64839870656243,5.0
UQxHZIIB8Tq1gs32XzOY,1,0,6,6,0.333333,0.750000,0.0,123.0
btQtOoMBGoM3uBpFg749,1,1,4,1,0.000000,0.142857,418.43581058227744,38.0
H000yYIBGoM3uBpF-7j1,1,0,2,5,0.000000,0.555556,177.1267340193176,78.0
Id3efoIBGoM3uBpF3Uzs,1,1,7,2,0.000000,1.000000,0.0,44.0
CXfghYAB-TISWGBhrBhP,1,0,1,1,0.000000,0.250000,39.45864053007212,13.0
14tUeYIBGoM3uBpF4cJK,1,1,6,9,0.555556,1.000000,0.0,41.0
Wt64X4IB8Tq1gs32ALaQ,1,0,4,4,1.000000,1.000000,0.0,151.0
7y4TnIEBiFhJgxM9wnj5,1,0,1,1,0.000000,1.000000,0.0,4.0
5009z4MB28LFeUkXLeDv,1,0,2,1,0.000000,0.500000,0.0,6.0
VpWuioMB28LFeUkXLvuO,1,0,2,5,0.200000,0.555556,158.5637414931611,11.0
6dFmnIIBGoM3uBpF4wRh,1,0,7,4,0.500000,1.000000,0.0,113.0
QABd1n8Boj1uvCUbK5UR,1,0,3,14,0.071429,0.700000,375.50306146784516,14.0
KbOv_YMB28LFeUkXcZKS,1,0,3,1,0.000000,0.500000,10.353027107163207,20.0
qmTSgIMB28LFeUkXd8JR,1,0,5,3,0.666667,0.750000,0.0,68.0
uSDyXoIBPPKlNqPW7z_M,1,0,7,7,0.285714,1.000000,0.0,105.0
OVxdp4IBGoM3uBpFkmPH,1,0,5,5,0.600000,1.000000,0.0,111.0
zd61X4IB8Tq1gs32PoEL,1,0,2,7,0.571429,1.000000,0.0,13.0
PWpakoIBGoM3uBpF11Bj,1,0,5,3,0.000000,0.300000,124.38243426142174,111.0
xDXdZ4IB8Tq1gs321K80,1,1,2,4,0.000000,0.800000,11.528954017161059,17.0
CrqwNIMB28LFeUkX04wd,1,0,1,9,0.777778,1.000000,0.0,2.0
2aBQl4IBGoM3uBpFmHIT,1,0,5,8,0.875000,1.000000,0.0,117.0
PHSR7oEBuqp2E9ofl3KU,1,0,3,3,0.333333,0.428571,81.52459800312668,16.0
Vn1XmYQBEEdskq5qeRD9,1,0,1,3,0.000000,0.300000,136.556030512721,1.0
TBBLhYIBGoM3uBpFVl6p,1,1,5,6,0.000000,0.750000,129.80143864577607,44.0
amTd5IMBu9aDgDX1ScGN,1,0,3,2,0.500000,0.142857,0.28630076500431545,47.0
xZ13F4UBEEdskq5qxRh1,1,0,1,0,0.000000,0.000000,135.51633733917424,6.0
-Mh744IB28LFeUkXiD1o,1,0,4,10,0.000000,1.000000,0.0,15.0
Y8QS4IIB28LFeUkXojaK,1,0,5,4,0.250000,1.000000,0.0,30.0
leQDYIIB8Tq1gs32PH7-,1,0,4,4,0.500000,1.000000,0.0,56.0
-HwF_n8Boj1uvCUbyfpt,1,0,6,4,0.750000,0.800000,77.98304843666035,86.0
w4NRhYMB28LFeUkX8_zq,1,0,7,2,0.500000,0.333333,143.44169011678852,69.0
urd7fIIBGoM3uBpFBXqE,1,1,2,9,0.222222,0.750000,77.77867793827093,11.0
3QNlY4IB8Tq1gs32lIo0,1,0,7,9,0.777778,1.000000,0.0,57.0
8fWpbIMB28LFeUkXeOGx,1,0,5,7,0.571429,0.875000,0.0,48.0
_VkO_YMBGoM3uBpFZrAC,1,0,9,7,0.000000,0.777778,160.20646668074633,139.0
XUpq8X8Boj1uvCUb9Pf4,1,0,5,9,0.222222,0.900000,38.99152421833018,87.0
I9vIO4MBGoM3uBpFx1GK,1,1,2,1,0.000000,1.000000,0.0,5.0
DWeiAYMB28LFeUkXKp2R,1,0,4,6,0.000000,0.857143,0.0,18.0
brnO2YIB28LFeUkXiKPN,1,1,2,5,0.000000,0.416667,169.51394921031743,10.0
OiCsLIQBwWEOklUHcdVA,1,0,1,1,0.000000,1.000000,0.0,0.0
l3lpd4IBGoM3uBpFHsJN,1,0,7,6,0.333333,1.000000,0.0,69.0
toEoiIAB-TISWGBh_94K,1,0,5,34,0.058824,0.944444,90.60110312187032,55.0
mFyH_YMBGoM3uBpFixEl,1,0,2,4,0.250000,1.000000,0.0,7.0
ZbqdsYIBGoM3uBpFSN5u,1,0,2,2,0.500000,0.666667,0.0,13.0
jS-PiYIBGoM3uBpFvQwC,1,0,6,4,0.250000,1.000000,0.0,85.0
Vl3W1oMBu9aDgDX1vR4r,1,1,1,1,0.000000,1.000000,0.0,0.0
jhb0EYMB28LFeUkXlQeg,1,0,5,8,0.000000,1.000000,0.0,71.0
nfQFgoIBGoM3uBpFL4il,1,1,4,4,0.250000,1.000000,0.0,66.0
BgJKY4IB8Tq1gs32zehT,1,1,4,2,0.000000,0.666667,0.0,28.0
gniFIoMB28LFeUkXDFgJ,1,0,4,7,0.571429,1.000000,0.0,70.0
0xtz-IIB28LFeUkX7dCF,1,0,3,4,0.000000,0.800000,42.46183327600709,104.0
t4CDFIIBUgM-564PQa1j,1,0,1,1,0.000000,1.000000,0.0,0.0
vfBDt4IBGoM3uBpF-mSg,1,0,5,6,0.333333,1.000000,0.0,65.0
EzRm44EBuqp2E9offpaf,1,1,1,7,0.142857,1.000000,0.0,4.0
Q4AqcYQBwWEOklUHki9I,1,1,3,2,0.500000,1.000000,0.0,18.0
EgPD84IB28LFeUkXmMoe,1,0,5,3,0.666667,1.000000,0.0,106.0
5yaj-oIB28LFeUkX6-Dy,1,0,1,5,0.000000,0.416667,220.02703096340593,0.0
X2PFkYIBGoM3uBpFVEkL,1,1,1,8,0.000000,1.000000,0.0,0.0
ZySaboIBGoM3uBpF-hnJ,1,0,5,2,0.000000,1.000000,0.0,42.0
Uyxsb4IBGoM3uBpFxwC2,1,1,7,1,0.000000,1.000000,0.0,89.0
rIjGqYEBlNqnsgIRERKE,1,1,1,11,0.000000,1.000000,0.0,3.0
YRK5oYIBGoM3uBpFqiQa,1,1,1,6,0.000000,0.857143,0.0,2.0
-1yK1YMB28LFeUkXa-g2,1,0,6,5,0.000000,0.714286,26.465600234638455,52.0
e0wN5oEBuqp2E9ofvL4r,1,1,2,5,0.200000,0.500000,76.11207976487937,9.0
4QxRZIIB8Tq1gs32b6O1,1,1,6,5,0.400000,1.000000,0.0,114.0
h87MDYMB28LFeUkX4B0N,1,0,4,5,0.000000,0.500000,218.0024342884884,52.0
k7Gq1YIB28LFeUkXI2Ix,1,1,1,4,0.750000,0.800000,103.97739791554713,7.0
KSDC4IEBuqp2E9of1WrZ,1,1,3,7,1.000000,1.000000,0.0,13.0
AoqSWYAB-TISWGBhYEVA,1,1,1,0,0.000000,0.000000,664.3908524982359,0.0
FzuDaIIB8Tq1gs32AEf1,1,1,6,7,0.714286,1.000000,0.0,28.0
mR_XRIMBGoM3uBpFO-2G,1,0,4,4,0.000000,1.000000,0.0,79.0
d7od2oIB28LFeUkXnj8W,1,0,7,8,0.500000,1.000000,0.0,96.0
WPToFIQBwWEOklUHviks,1,0,1,7,0.000000,0.368421,42.463091682062945,0.0
HOgxYIIB8Tq1gs32lU5P,1,0,7,6,0.000000,0.666667,448.43077422308374,60.0
wmy6V4QBwWEOklUHTC_7,1,0,4,9,0.666667,0.900000,21.102606819590296,41.0
zMUDs4IBGoM3uBpFr3ka,1,1,4,3,0.000000,0.300000,203.12072044741979,46.0
FgomZIIB8Tq1gs3208ha,1,0,5,6,0.166667,0.857143,0.0,125.0
J2YKHoMB28LFeUkXAIcM,1,0,7,6,0.333333,1.000000,0.0,70.0
BCDyXoIBPPKlNqPWBDw6,1,0,4,1,1.000000,0.500000,116.97457265499051,24.0
yOFIaYMB28LFeUkXnWzb,1,0,3,8,0.750000,1.000000,0.0,67.0
XUINv4MB28LFeUkXUWkU,1,0,1,7,0.000000,0.777778,83.11541067989947,0.0
900maoIBlUPebdTDEzgI,1,0,3,6,0.000000,0.400000,176.75064230603374,11.0
37TG1oIB28LFeUkXHVun,1,0,8,8,0.500000,1.000000,0.0,93.0
JwBvg4IBGoM3uBpFBILv,1,0,6,6,0.000000,0.750000,77.98304843666035,44.0
A5lAeoIBGoM3uBpFcgjc,1,1,5,6,0.000000,1.000000,0.0,29.0
CR_Kh4IBGoM3uBpFodrA,1,1,2,1,0.000000,0.500000,38.99152421833018,8.0
Nah10YIB28LFeUkXPTjK,1,0,8,8,1.000000,1.000000,0.0,100.0
iJK9XYMB28LFeUkXyCAC,1,0,4,6,0.000000,0.666667,123.75700645166435,35.0
-ly41oMBu9aDgDX1Y9Wc,1,1,1,1,1.000000,1.000000,0.0,0.0
TN9osYMBGoM3uBpFaDqy,1,0,1,8,0.250000,0.888889,0.0,4.0
D8ujOIMBGoM3uBpFu6f2,1,0,2,3,0.000000,0.750000,0.0,9.0
1E9SpoIBGoM3uBpFwwjF,1,0,4,6,0.166667,0.666667,75.33783874536849,21.0
4_aQ0n8Boj1uvCUbTX9I,1,0,4,4,0.250000,1.000000,0.0,95.0
_7ZMm4MB28LFeUkXebrF,1,0,1,2,0.000000,0.666667,19.994836476827004,4.0
PtD0KYIBUgM-564PGr3e,1,0,1,1,0.000000,1.000000,0.0,4.0
7k8AzoABuqp2E9ofHBkI,1,0,7,16,0.500000,1.000000,0.0,52.0
Y-8Xt4IBGoM3uBpFt0UR,1,0,6,9,0.333333,1.000000,0.0,109.0
GSArwYABuqp2E9of99j8,1,0,2,1,0.000000,1.000000,0.0,14.0
I-tqgIIBGoM3uBpFX-3V,1,0,7,6,0.000000,1.000000,0.0,80.0
1Uh58H8Boj1uvCUbKNfO,1,0,2,8,0.250000,1.000000,0.0,18.0
mKK4r4IBGoM3uBpF18OT,1,1,5,6,0.166667,1.000000,0.0,34.0
1aHKX4AB-TISWGBhRUIz,1,0,9,13,0.230769,0.866667,12.996643709937553,68.0
wzOVZ4IB8Tq1gs32axdX,1,1,3,6,0.000000,0.500000,209.5658343130015,27.0
Bf1MYoIB8Tq1gs32dgTS,1,0,5,8,0.125000,1.000000,0.0,133.0
0KcI0YIB28LFeUkXvxAJ,1,1,5,2,1.000000,0.666667,0.0,48.0
kOuCtoIBGoM3uBpF5hmu,1,0,4,7,0.571429,1.000000,0.0,61.0
AEQkaYIB8Tq1gs32TG6q,1,0,7,5,0.400000,1.000000,0.0,55.0
0R1rh4IBGoM3uBpFYjgb,1,0,5,4,0.000000,1.000000,0.0,117.0
ghXlEYMB28LFeUkXWp8O,1,0,5,7,0.285714,0.875000,0.0,70.0
o5ZFLIMB28LFeUkXBl2E,1,0,3,8,0.000000,1.000000,0.0,30.0
TKfRYIMB28LFeUkX6TrH,1,0,5,4,0.500000,0.666667,79.98179681271958,92.0
DEdIyoMBu9aDgDX1Q-gV,1,0,4,2,0.000000,0.666667,12.996643709937553,50.0
3wraHYQBwWEOklUHkPjP,1,0,1,0,0.000000,0.000000,0.14565380731539102,0.0
rT1cyIIBGoM3uBpFXvua,1,1,2,9,1.000000,0.900000,0.0,54.0
8iILiIIBGoM3uBpFODuU,1,1,2,2,0.000000,0.666667,38.99152421833018,22.0
WtkrnYIBGoM3uBpFBxrO,1,0,2,1,0.000000,0.333333,198.49200175978842,104.0
_hGooYIBGoM3uBpF7gC-,1,1,1,6,0.333333,1.000000,0.0,12.0
5l351oMBu9aDgDX1AXhT,1,0,1,1,1.000000,1.000000,0.0,0.0
cM9COYMBGoM3uBpFBmaE,1,1,5,1,0.000000,1.000000,0.0,42.0
NIfwrYIBGoM3uBpFpXNO,1,0,6,8,0.375000,1.000000,0.0,103.0
BSAVb4AB-TISWGBhsBUN,1,1,4,12,0.000000,0.631579,437.31599793335647,55.0
w5DhnYQBEEdskq5qYTMo,1,0,2,2,0.000000,0.285714,226.06253784563006,23.0
936Ik4IBGoM3uBpFFE2r,1,0,1,5,0.000000,0.555556,107.27785250022751,3.0
VKNc9oMB28LFeUkXqQWm,1,0,1,1,0.000000,1.000000,0.0,10.0
SWCb64EBuqp2E9ofjB6r,1,0,1,2,1.000000,1.000000,0.0,4.0
ZkywGIMB28LFeUkXPNn4,1,1,5,2,1.000000,0.500000,0.0031861770350241785,42.0
BKB9r4IBGoM3uBpFyI2E,1,0,2,1,1.000000,0.333333,0.8863261759215474,15.0
0ESHxYMB28LFeUkXWcnm,1,0,1,1,0.000000,1.000000,0.0,11.0
RL2hnYMB28LFeUkXHTCR,1,0,3,7,0.000000,0.583333,74.67082673020428,49.0
Se2JYIIB8Tq1gs32eLq_,1,0,7,6,0.000000,0.857143,0.0,88.0
aVpB_YMBGoM3uBpFTLqG,1,1,5,6,0.000000,0.857143,0.04632961505009647,76.0
IRZIdYMB28LFeUkX91yp,1,0,6,5,0.600000,1.000000,0.0,22.0
v1kY_YMBGoM3uBpFTeVg,1,0,6,6,0.666667,1.000000,0.0,63.0
SlvhEIIBUgM-564PCk9R,1,0,2,8,0.250000,1.000000,0.0,8.0
RVyG_YMBGoM3uBpFNAxE,1,0,2,4,0.500000,0.800000,20.706054214326414,36.0
AzICyIABuqp2E9ofIu1c,1,0,2,10,0.100000,0.833333,103.84115091662086,9.0
txlawoIBGoM3uBpF_vK1,1,0,1,6,0.833333,0.857143,43.32391579814464,2.0
9zk3jIIBGoM3uBpFP2IW,1,1,3,8,0.875000,0.888889,0.0,25.0
oDvWFIMB28LFeUkXDike,1,0,8,5,0.400000,1.000000,0.0,114.0
